"","GID","BRNHT1","CGMS1","DM","HI","logFYLD","logRTNO","logTOPYLD","MCMDS","GeneticGroup"
"903","F62C1bP015:CABJYANXX:1:504899",-0.970963358417109,-0.0426746731940207,0.1807085752116,-0.0367096797155428,-0.0613450792924197,-0.0309878394225014,0.068781109908589,-0.0554876639916997,"C1b"
"904","F62C1bP016:CABJYANXX:1:504900",-1.46114676192928,-0.0016998468413298,-0.289719168958425,-0.0344238885087742,-0.0568889890544835,-0.0363284414091559,0.0561287391387141,0.0103431657002278,"C1b"
"905","F62C1bP017:CABJYANXX:1:504901",-0.265018661703296,-0.0206429831704866,0.581482895908919,-0.0269437426526787,-0.0525337446781483,-0.0242162302228682,0.0451633695756737,0.018204195842553,"C1b"
"906","F62C1bP021:CABJYANXX:1:504905",-0.903829320066841,0.0351656271186609,-0.602630907540153,-0.0118531746267727,-0.0126940986883088,0.0311190066222161,0.0431283411651093,-0.0166522479639617,"C1b"
"907","F62C1bP022:CABJYANXX:1:504906",-1.98484223940753,0.0107765427976624,0.139506980359038,-0.0243787399745696,-0.0620606307130043,-0.0279037705463833,0.0331815461998429,0.039456728625684,"C1b"
"908","F63C1bP003:CABJYANXX:1:504910",-0.224751984749684,0.0592521192791891,-0.439386933687741,-0.00551198811178567,-0.0170692012808818,-0.0309183452526117,-0.00990678179031372,-0.029898317356223,"C1b"
"909","F63C1bP004:CABJYANXX:1:504911",-0.195419027544843,0.073142201413697,0.61294945495045,0.00775025308648565,0.027786648032871,0.0254398447676274,0.0170073631518994,0.0362439011931924,"C1b"
"910","F63C1bP005:CABJYANXX:1:504912",0.623904858750614,0.0872738250904984,-0.510417619396335,-0.00322962258095405,0.0214868507231798,0.00651352996187509,0.0219451339747079,-0.0285787455954672,"C1b"
"911","F63C1bP007:CABJYANXX:1:504914",-0.7460556435081,0.118317036121242,-0.44087430750852,0.0124071154067766,0.0357528082400692,0.030706156953261,0.000509252767868325,-0.0283295152422078,"C1b"
"912","F63C1bP008:CABJYANXX:1:504915",-2.42370505946168,0.106002509410694,-0.170897581681338,-0.00580726186158946,0.00711793916270658,0.0118461536748751,0.0147987162553364,0.125979489322788,"C1b"
"913","F63C1bP010:CABJYANXX:1:504917",-0.137027248008327,0.0579012284012613,-0.227804053631948,-0.00390497950296498,-0.0268346379603283,-0.0241319067549507,-0.00830849177468793,-0.0690513944899034,"C1b"
"914","F63C1bP011:CABJYANXX:1:504918",0.226857814229545,0.0707076906615257,-0.425789313516785,0.00546042363006485,0.0283958446434045,0.026799181462385,0.0203941359867235,-0.0772101271055317,"C1b"
"915","F63C1bP012:CABJYANXX:1:504919",-0.154440829892605,0.0611960291990064,0.384639804002828,-0.0132017041175379,0.00394915945141647,0.0243254728788658,0.0448995902466381,0.0229050151710615,"C1b"
"916","F63C1bP013:CABJYANXX:1:504920",0.463257690165722,0.0669634403069104,-0.0663057627053594,-0.00774442955481853,0.0219804949789462,0.0229216558885264,0.0375877452102163,0.0231391821478837,"C1b"
"917","F63C1bP014:CABJYANXX:1:504921",-2.31832632380442,0.0512022728610097,-0.31262334955546,0.001266503456722,0.0153207072927377,0.0261058066787111,0.0281328310309855,-0.06110236398131,"C1b"
"918","F64C1bP001:CABJYANXX:1:504922",-1.63935452546015,0.00474230155506715,-0.0694116464431602,-0.00810191707344985,-0.0269611521472064,-0.0145376942168776,-0.0010883999288009,0.124687060287408,"C1b"
"919","F64C1bP002:CABJYANXX:1:504923",0.572062648528787,0.00507153974745343,-0.507711228098872,-0.00409561500101595,-0.0355725943737149,-0.0192876557644386,-0.0332786360285247,0.107230504331558,"C1b"
"920","F64C1bP004:CABJYANXX:1:504925",0.683113662863248,-0.0084448822453979,0.570617146405193,0.0213183087982186,-0.0111728300018478,0.00868076763721416,-0.100019787688481,0.0720343033756426,"C1b"
"921","F64C1bP005:CABJYANXX:1:504926",0.0417749700844535,-0.0366544953032333,0.414391041189536,0.0160203151646679,-0.045906206209054,-0.0156436717496008,-0.0809109827021694,0.0448473168362752,"C1b"
"922","F64C1bP008:CABJYANXX:1:504929",-0.722863142298474,0.0251185184611551,-0.416846998016637,0.00814575737408604,-0.0204252710100881,-0.0126868259193746,-0.0307823412299748,0.185646281481109,"C1b"
"923","F64C1bP013:CABJYANXX:2:504934",-0.463341898097876,0.0125389974635179,0.160043790892709,0.026066767916991,-0.0372339218408541,-0.0339275009861792,-0.0942043186205322,0.0478403665885489,"C1b"
"924","F64C1bP018:CABJYANXX:2:504939",-0.587725903918464,0.00664522792389544,0.335397519513864,0.0149087088745248,0.0134848659543071,0.0253229465640171,-0.0139203988961984,0.102481234522905,"C1b"
"925","F64C1bP020:CABJYANXX:2:504941",-0.506871384055388,0.0521627228997835,-0.759905882434082,0.00708296520714346,-0.0189738785858161,0.000331115641283974,-0.040667542341426,0.151902995446269,"C1b"
"926","F64C1bP022:CABJYANXX:2:504943",-0.234722799276149,0.0253296337531398,-0.293525032982891,0.00419118429061401,-0.00561995786232762,-0.00308919805317833,-0.0263582517677042,0.106468310126819,"C1b"
"927","F64C1bP023:CABJYANXX:2:504944",0.0720939588134491,0.0208465820958326,0.0341961079312984,0.00793045637686844,-0.0287807784144685,-0.0286910931711701,-0.0459011992277378,0.0998566715205501,"C1b"
"928","F64C1bP024:CABJYANXX:2:504945",0.028454848242313,0.0135801412474623,-0.411497416728724,0.00686723711238432,-0.0106216953415579,0.00702967909507878,-0.0219080554014728,0.00644551894950921,"C1b"
"929","F64C1bP025:CABJYANXX:2:504946",0.416944259093559,0.0516218518622688,-0.40168947255103,0.0216266179711546,-0.0473076338024242,-0.0209467787722541,-0.102687342807677,0.141536897793825,"C1b"
"930","F64C1bP032:CABJYANXX:2:504953",-1.15129205113752,0.0222027412482609,-0.514542947249454,0.0173922922048925,-0.0137681444471986,-0.0131668442943281,-0.0621159173840475,0.164989107307516,"C1b"
"931","F64C1bP035:CABJYANXX:2:504956",0.455021212817142,0.0205082461831542,-0.329023124879291,-0.0217444935291819,0.0080461427567615,0.0465532905246198,0.0852034719755559,-0.0318158369216977,"C1b"
"932","F64C1bP043:CABJYANXX:2:504964",0.313362154683224,-0.0159465439852533,0.200857422855429,0.0198135228262914,-0.0118433139527726,-0.0134137392920258,-0.0606088707094127,0.188272019249604,"C1b"
"933","F64C1bP044:CABJYANXX:2:504965",-0.109075760029365,0.0037426364585721,-0.1943760128871,-0.00606588106720552,-0.0836090335035493,-0.0793133762478869,-0.0639954799138854,0.144625920335686,"C1b"
"934","F64C1bP045:CABJYANXX:2:504966",0.511448432267529,0.0381580575549726,-0.725564208418557,0.0187982102515437,-0.0143709888824744,-0.0179564255917931,-0.0731864453985659,0.110289816565685,"C1b"
"935","F64C1bP046:CABJYANXX:2:504967",-0.336033680435547,0.0259251556914347,0.511008586132546,-0.00206817604128464,-0.0490854788769849,-0.0316359658957591,-0.0490990496282569,0.0424180532363696,"C1b"
"936","F64C1bP050:CABJYANXX:2:504971",0.609830366371063,0.00750493153659543,-0.570838466073884,0.00405617891841152,-0.0306697292413091,-0.00207908651113275,-0.00993338506303812,0.0491345629385478,"C1b"
"937","F64C1bP055:CABJYANXX:2:504976",-1.24188392333295,0.030828510170585,-0.0380728796055952,-0.000733517942769139,-0.0411055964468777,-0.0473554382968949,-0.0489740701774795,0.18502613341374,"C1b"
"938","F64C1bP058:CABJYANXX:2:504979",-0.849195538131354,-0.012443932704581,-0.00460788896548456,0.00512777745085297,-0.0287158354343389,-0.00654390434267641,-0.031680156980817,0.204878898808537,"C1b"
"939","F64C1bP061:CABJYANXX:2:504982",-0.285756124949279,-0.00815522137659069,0.0629978334668982,0.015538021759886,0.00648044200677997,0.0011929010288163,-0.0396991780227584,0.0558619994906269,"C1b"
"940","F64C1bP063:CABJYANXX:2:504984",-0.550682438146104,-0.0227323427809436,-0.424815629861942,0.00075432832965117,-0.0254254804118449,-0.0440183780692727,-0.0259576645781264,0.226437250857158,"C1b"
"941","F64C1bP064:CABJYANXX:2:504985",-0.966782666724366,-0.0089836072520687,0.192941700661469,0.00186737053530848,-0.0119559287418915,-0.0264366064147811,-0.018014215861976,0.0589995973318256,"C1b"
"942","F64C1bP065:CABJYANXX:2:504986",-0.767903260560115,-0.0121306389211442,0.285225902033639,0.0140639479380491,-0.0282185148005068,-0.0181358066059584,-0.0600034840523685,0.0849040810296057,"C1b"
"943","F64C1bP067:CABJYANXX:2:504988",0.436025304409982,0.0239342803893459,-0.219226991479238,0.0239532259939383,-0.0200153194720158,-0.0171071588773984,-0.0706213367143257,0.110199979370992,"C1b"
"944","F65C1bP004:CABJYANXX:2:504994",-0.869945633037561,-0.0960317437617584,1.49282206531368,-0.0145404893172835,-0.0311316017617364,0.0101087811649324,0.0140250808501066,-0.116324174700655,"C1b"
"945","F65C1bP005:CABJYANXX:2:504995",0.0781136741902077,-0.080937563487921,-0.316720382404401,-0.00305063707633273,-0.0101948418814203,-0.0177253040083399,-0.00806641400335579,-0.0446757453772222,"C1b"
"946","F65C1bP006:CABJYANXX:2:504996",0.504275101092401,-0.105399630031825,0.0109892368015036,-0.000267334781914425,0.0185564023486409,0.0414118267584576,0.0127096010692669,-0.0982121084690797,"C1b"
"947","F66C1bP001:CABJYANXX:2:504998",-1.49222827539466,-0.0227471917105861,-0.774697996043808,-0.0127917633523113,-0.0172153151330716,-0.0532834248193107,0.00531589367648354,0.0283450290650768,"C1b"
"948","F66C1bP002:CABJYANXX:2:504999",-1.58506761091675,0.00664808914960006,-0.344545014137497,-0.0133846426566588,-0.00377271489749126,-0.0217493129265478,0.0379396928116369,-0.0132168723689639,"C1b"
"949","F66C1bP004:CABJYANXX:2:505001",-1.26622098397775,0.0131884308884189,0.109663171333113,-0.00231487619442455,0.0264529531081774,0.0408842308328115,0.0422666721545308,-0.0119673981426626,"C1b"
"950","F66C1bP005:CABJYANXX:2:505002",-2.49572056154865,0.0385970451433739,0.112160239604193,-0.00778773359060958,-0.00614830202774884,-0.0392141443709729,-0.00566886051553461,0.0152664683808821,"C1b"
"951","F66C1bP006:CABJYANXX:2:505003",-2.55859367290169,0.0206250485402847,-0.0455375438403556,-0.0103304715050423,-0.0362327272789758,-0.0141741270762248,-0.0106001979782852,0.0820975072096619,"C1b"
"952","F66P001:250589755",-0.777311585922958,-0.0140037813757356,-0.743637514573772,-0.00303976071437377,0.0233801422724059,0.0573457118319582,0.0401117839262378,-0.00143711533730465,"C1a"
"953","F67C1bP001:CABJYANXX:2:505004",-0.432704491061887,-0.0750723408497301,-0.971199145205367,0.0115269680828163,-0.000968246598427876,0.018891490814562,-0.0516294218842794,-0.101969135313555,"C1b"
"954","F67C1bP004:CABJYANXX:2:505007",-0.747242670754499,-0.0608859055974502,0.901737218208264,0.0114929288014239,-0.00610855393733833,0.0345607680128406,-0.0622440728838498,-0.00343591513133549,"C1b"
"955","F67P001:250589779",1.61932156375875,-0.0144732729079763,0.730440781970135,-0.000725018347616817,-0.0547749551737818,-0.0165744116806958,-0.0533858323073505,0.00630428204813831,"C1a"
"956","F68C1bP001:CABJYANXX:2:505013",1.38388532920089,0.0200299258138942,0.674582585669592,-0.0337813701268862,-0.083343001379649,-0.0605633873832353,0.00364364111369991,-0.00714437600004081,"C1b"
"957","F68C1bP003:CABJYANXX:2:505015",-1.39517327071742,0.00103661879025899,0.758879625420708,-0.012385521436922,0.0075367725532553,0.0343119529685708,0.0567675884470515,-0.122867770958139,"C1b"
"958","F68C1bP004:CABJYANXX:2:505016",-1.33811518734197,-0.0148636103636812,-0.24078677088623,-0.0160714728526775,-0.035640068532626,-0.0291794761871439,0.0454092980797146,0.109598517992513,"C1b"
"959","F68C1bP005:CABJYANXX:2:505017",-1.27950501806108,0.0188094598328056,-0.916249015978526,-0.0109385030040373,0.0166264665303045,-0.0112870480572216,0.0543613606688133,0.0756829128372469,"C1b"
"960","F68C1bP006:CABJYANXX:2:505018",-2.17935105190405,-0.0305031087303115,-0.799710828208833,-0.0277787832937945,-0.0231062767008383,-0.00413194151908219,0.0933074554559335,-0.0561774206658562,"C1b"
"961","F68C1bP007:CABJYANXX:2:505019",-2.83160507462232,-0.00213264988260722,-0.647025344215216,-0.0113076456483633,0.00680291552082209,0.0180911226109672,0.0521900761908733,-0.00542953695823321,"C1b"
"962","F69C1bP004:CABJYANXX:2:505025",0.213339272288263,-0.0835330995405863,-0.140269506263852,-0.00724013778755864,-0.0176085769914412,0.0363100443741013,0.00219110716062492,-0.0824657213095937,"C1b"
"963","F69C1bP007:CABJYANXX:2:505028",-0.268145725100094,-0.0491929839639746,0.12602384466697,0.00661494219421772,-0.012766986709705,0.0247519044680292,-0.038965226126181,-0.0971894027170857,"C1b"
"964","F69P001:250589811",1.1159016926167,-0.0112797517669752,-0.435521046061905,0.000477032422423871,0.00261029051047746,0.0446218716950884,0.0132248658043852,-0.0990955045477979,"C1a"
"965","F6C1bP004:CABV7ANXX:4:503810",0.623682488717745,-0.0239620609109962,0.911324773496842,0.0222616177846967,-0.000293550331587626,-0.0256359526503611,-0.0634494618264223,0.188035528115105,"C1b"
"966","F6C1bP006:CABV7ANXX:4:503812",0.641186972897312,-0.0158782076657906,0.60049396339673,0.0155907163548847,-0.0576436755002935,-0.0608852209767487,-0.125074106418163,0.10800407151797,"C1b"
"967","F6C1bP007:CABV7ANXX:4:503813",0.109238985537165,0.000193804784594019,0.85584585930168,0.0266525542823422,-0.00442664893298627,-0.0322747447484613,-0.0981228993985014,0.0858727926505985,"C1b"
"968","F6C1bP008:CABV7ANXX:4:503815",0.896698900794894,-0.0165749763859976,1.48013929237921,0.0145588771863939,-0.00396026416879609,-0.00347899206597621,-0.0635913052343374,0.0601418171554768,"C1b"
"969","F6C1bP009:CABV7ANXX:4:503816",-0.807663262005946,-0.0267477215363878,0.43813684229332,0.0257774242058266,-0.003037773910553,-0.00597332259996279,-0.0883862159849546,0.0592195491871833,"C1b"
"970","F6C1bP016:CABV7ANXX:4:503823",1.119963281464,-0.0215569167678722,0.705937891685312,0.0446368378623565,-0.000395248368497133,0.0030707232366571,-0.133747861641669,0.133034088538224,"C1b"
"971","F6C1bP019:CABV7ANXX:4:503826",0.112327057264498,-0.0365422351239577,0.621977921933715,0.0362432893067517,-0.0308166183297721,-0.01645536546565,-0.141491303729254,0.0617206918055131,"C1b"
"972","F6C1bP020:CABV7ANXX:4:503827",0.884955692618035,-0.00841364781393142,1.19961185186556,0.036109256106097,0.0161578005039021,-0.00236606981883461,-0.0926244676560103,0.10159941945399,"C1b"
"973","F70C1bP001:CABJYANXX:3:505029",-0.136808817736463,0.0071798766053784,0.343043754135507,-0.0056817364249068,0.00131711023530346,0.000213680947490774,0.00871878798374509,-0.0993724349066897,"C1b"
"974","F70C1bP002:CABJYANXX:3:505030",-0.274683781367965,-0.00377639836172527,-0.850782882210636,-0.00275291326394922,0.0375862759313369,0.0345589705776411,0.0500579745707189,-0.144377786407983,"C1b"
"975","F70C1bP004:CABJYANXX:3:505032",0.541514027879275,0.000138454787709634,-1.01692171144602,0.00421420313939747,0.0481713882253228,0.0419680329346352,0.0240039944550487,-0.128287780811054,"C1b"
"976","F71C1bP001:CABJYANXX:3:505033",0.795013057679469,-0.0835987352433215,-0.480420164567457,-0.00467185168957956,-0.0740398837694693,-0.0480396105591801,-0.038714447548922,0.11220412283996,"C1b"
"977","F71C1bP004:CABJYANXX:3:505036",-1.01994759561647,-0.00688617543951664,0.0783898425143083,0.0176524437429996,-0.0272279160483887,0.00386378752867739,-0.0668359733031286,0.043342754519857,"C1b"
"978","F71C1bP005:CABJYANXX:3:505037",0.212007919433295,-0.0481028999839532,0.540359862191854,-0.00889334711659353,-0.0289265078789271,-0.0284820049360088,-0.0192176070896871,0.0085449265680608,"C1b"
"979","F71C1bP008:CABJYANXX:3:505040",-1.04753111926544,-0.0519201311679158,-0.549430438097299,0.00610973295199454,0.018846365789818,0.00667982167058992,-0.005270963252773,-0.0128291677167495,"C1b"
"980","F72C1bP001:CABJYANXX:3:505041",0.626795634635366,-0.0839761994353557,-0.786983218058823,-0.00173697158396366,-0.0339930540739439,-2.75917649997227e-05,-0.0228081098604001,-0.0188851541847343,"C1b"
"981","F73C1bP004:CABJYANXX:3:505045",0.309664150054295,-0.083435115651143,-0.618901211194848,-0.00200102552810229,-0.0406723026600973,-0.0393832269903573,-0.0496457920122287,0.0458595338008871,"C1b"
"982","F73C1bP006:CABJYANXX:3:505047",-0.0492296998902032,-0.0636031478959348,0.313971373806283,-0.00498017508312418,-0.0108000260612845,0.0193615743553976,0.00321821017126976,-0.0110786544534287,"C1b"
"983","F73C1bP007:CABJYANXX:3:505048",0.922767523254376,-0.0198089948390099,-0.9675889712424,-0.00722478841939997,-0.0713148099427127,-0.0657820400151648,-0.0363327516885168,0.0620547384386159,"C1b"
"984","F73C1bP010:CABJYANXX:3:505051",0.556562763042596,-0.0320213616018504,0.0236933443503695,0.00761769546891515,-0.0033401911660393,0.00721731143178383,-0.0270033816614555,0.0215527467647929,"C1b"
"985","F73C1bP011:CABJYANXX:3:505052",0.514332864114052,-0.0308684826833272,0.0332035924175551,0.00704435455216169,-0.0140581677635211,0.0151731138794777,-0.0344971698789369,0.027549112178922,"C1b"
"986","F73C1bP013:CABJYANXX:3:505054",-0.274723579952388,-0.0799352207753093,0.134126421598625,-0.00710864617140605,-0.0214963232822654,-0.0191091224098575,-0.0104437856385372,0.00523125945418921,"C1b"
"987","F74C1bP002:CABJYANXX:3:505056",0.450871401622686,0.0444687116482979,-0.245453583174173,0.0151614312814633,0.0629680199655918,0.062110647599308,0.032196948986694,-0.0155968909332031,"C1b"
"988","F74C1bP003:CABJYANXX:3:505057",0.258457801976233,0.0453297620459045,0.493239044935735,-0.00289074546764453,-0.00977286680053002,0.0217267714062351,-0.00714137137522404,0.0226126430451499,"C1b"
"989","F74C1bP004:CABJYANXX:3:505058",-1.04073916325035,0.0224580519361619,-0.10948110539174,0.0139286765568849,0.0275806653179499,0.0160484329465988,-0.00280965421434245,-0.00801791502850745,"C1b"
"990","F74C1bP005:CABJYANXX:3:505059",0.584134270003013,0.0576817048185496,-0.00962920629689827,0.00579231863018772,0.00481754372710007,0.00431908626941689,-0.0131671253443998,0.0976321645901784,"C1b"
"991","F74C1bP006:CABJYANXX:3:505060",1.72045493985909,0.0781129007376743,0.0243038561916556,0.00559321485121067,0.0290507307222608,0.0332649148942556,0.00198848987453817,-0.00135500428529277,"C1b"
"992","F75C1bP003:CABJYANXX:3:505063",-2.00269579598744,0.0196172174518582,-0.203334429504925,-0.0207902828296141,-0.0269998129687002,0.0222036850351855,0.0468986093455252,0.0249785493479627,"C1b"
"993","F75C1bP004:CABJYANXX:3:505064",-2.35946712061995,0.0583273670433403,-0.118406688341815,-0.0015245520678366,-0.00267890877329123,0.0456853145519121,-0.000275432577607787,-0.0446857758731346,"C1b"
"994","F75C1bP005:CABJYANXX:3:505065",1.22535150482107,-0.00240198917054398,0.995831440693826,0.0241404210776646,0.0137834955082107,0.00486669819206604,-0.0766413169506173,0.0106555048929468,"C1b"
"995","F75C1bP008:CABJYANXX:3:505068",1.86227222748444,0.0173376048046612,0.482292812182834,0.0194003571456591,0.0265820586088454,0.00724444206505507,-0.0550110164246603,0.0074532568928233,"C1b"
"996","F75C1bP009:CABJYANXX:3:505069",1.78485327174126,0.0374087253782171,0.172621426122115,0.0169690756644293,0.0482419675842006,0.0288651330621055,-0.0112929806740493,0.0269646161867269,"C1b"
"997","F75C1bP011:CABJYANXX:3:505071",1.92422034820091,0.0132153742281677,0.431818302563325,0.0334046757156901,0.015101332669772,1.89109967962343e-05,-0.0828561720823017,0.046132070357998,"C1b"
"998","F75C1bP012:CABJYANXX:3:505072",0.768903205743166,-0.0117769787560002,0.16871648732368,0.0279447498815205,0.040838704775009,0.039097139526305,-0.0237693831502457,0.0134845946398341,"C1b"
"999","F75C1bP015:CABJYANXX:3:505075",1.42191951548633,0.0216551252430903,0.042057882557966,0.0269385750264771,-0.0203366859778955,-0.0218281080110505,-0.096845080540298,0.022049532689816,"C1b"
"1000","F75C1bP021:CABJYANXX:3:505081",1.51190927182797,0.0174893573686699,0.248142649508746,0.0195796466349422,-0.00403887338304714,-0.0375162753903051,-0.0687676997755741,0.064837467604437,"C1b"
"1001","F76C1bP001:CABJYANXX:3:505082",-0.0482320559503291,0.0482387683304595,-0.0525829088964998,-0.00112410934078482,0.0313079547996061,0.0384695274794958,0.00996645986487389,-0.0889875201561749,"C1b"
"1002","F76P001:250589860",-0.823551268220375,-0.032493446838192,0.192499299541682,0.0121702199533307,0.0214429772898957,0.0357894324197179,-0.0243713736711785,-0.0292947378716705,"C1a"
"1003","F77C1bP002:CABJYANXX:3:505085",0.445233330187392,0.0747421476077328,0.0566095878153429,0.00195800005236732,0.00213938029346035,-0.00525428269680969,-0.00580166794064336,0.0233846701178694,"C1b"
"1004","F77C1bP003:CABJYANXX:3:505087",-0.114057221784525,0.0966632189866865,-0.126744260104088,0.00955158845294557,0.0290467092243441,0.022568606634876,0.0125073118467054,-0.0972138590589585,"C1b"
"1005","F78C1bP001:CABJYANXX:3:505088",-2.9313067922908,0.0226663700580164,-0.303092655750122,-0.0194189564904392,-0.0222373823107324,0.0148385926952031,0.0371921891122707,0.0611368588991295,"C1b"
"1006","F78C1bP002:CABJYANXX:3:505089",-2.87544877190453,-0.0231029965397314,-0.574584073141799,-0.00847965728808044,-0.000467833015361403,0.00803833119012787,0.0155977545467703,0.0116507735865662,"C1b"
"1007","F78C1bP003:CABJYANXX:3:505090",-0.160970334982229,0.023697446965515,-0.0581285263564875,-0.0162123064929868,-0.042325670788487,0.0306326939926183,0.0344084020720129,-0.0591916584166698,"C1b"
"1008","F78C1bP004:CABJYANXX:3:505091",-0.0372024861368831,0.00183903353239036,0.243916004336136,0.0242182623697382,0.0345132911300714,0.0291785919243831,-0.0157481311007586,-0.0124033877668078,"C1b"
"1009","F79C1bP001:CABJYANXX:3:505092",1.39414361054991,-0.0349698020746479,-0.571513718050949,0.0261678551423241,-0.00831727953414588,0.0387774922965155,-0.100716516142411,-0.0345509303859846,"C1b"
"1010","F79C1bP002:CABJYANXX:3:505093",-0.460466466353887,-0.0408094890959656,0.791597750186462,0.00895592864421438,0.0366660732194572,0.0647765278781755,0.00134028733526862,-0.0381767737681951,"C1b"
"1011","F79C1bP003:CABJYANXX:3:505094",0.0641502302791245,-0.0852049017926026,-0.636745257696616,0.0078842250309143,-0.0224849624914997,0.0154270962806882,-0.0584520578269465,-0.0184538118960435,"C1b"
"1012","F79C1bP004:CABJYANXX:3:505095",0.618248670952658,-0.0453897764413975,0.714916740160412,0.0166153935903629,0.00273683360859805,0.0532437930120504,-0.0648628182899796,-0.0593477674670135,"C1b"
"1013","F79P001:250589893",-1.08387882773032,-0.0237305061345889,-0.71763493298348,0.026998128696085,0.0678234095916998,0.117941265115629,-0.0142300633497421,-0.0299139737624808,"C1a"
"1014","F79P017:250589926",-0.108012381899307,0.0342087050519639,-0.918097319990608,0.0112781453992843,-0.00124559256951166,0.0304940835797036,-0.0414050152370381,0.0746014468967959,"C1a"
"1015","F7C1bP001:CABV7ANXX:4:503828",1.2071086536629,0.012839771673914,0.428874194596169,0.0164947140261394,-0.00253584091408333,0.0129160769565611,-0.0617187455993498,0.0689290292793624,"C1b"
"1016","F7C1bP003:CABV7ANXX:4:503830",1.0327441777118,-0.0154530049495135,0.021602901573003,0.00633615028707339,-0.0443675613750568,-0.0298117544401841,-0.0521941294768088,0.0948877305554836,"C1b"
"1017","F7C1bP007:CABV7ANXX:4:503834",-0.410947783651297,0.0294081152519503,-0.402258903851294,0.021331819752202,-0.0179482098026669,-0.00309456579733095,-0.079264432818006,0.154386148480451,"C1b"
"1018","F7C1bP017:CABV7ANXX:4:503844",1.60042213145922,0.0316303911852671,0.62880418284931,0.00999087464846019,-0.0519134241148091,-0.042472985696473,-0.072431214429369,0.0836147871681746,"C1b"
"1019","F7C1bP018:CABV7ANXX:4:503845",1.41345148490773,0.0352095359945301,-0.117443042462713,0.015844608286345,0.00365857141269113,0.00213826236999506,-0.0366554686186839,0.0235049576475207,"C1b"
"1020","F7C1bP021:CABV7ANXX:4:503848",1.20457414865191,0.0376751013031077,0.629107344983629,0.0167814365954498,0.00137259739866076,-0.0222917314493312,-0.0445450094442121,0.0508799156964748,"C1b"
"1021","F7C1bP022:CABV7ANXX:4:503849",-0.845109778242913,0.0461195242878143,-0.161453782012111,0.0126687365669601,-0.0344935801596813,-0.0319134190227997,-0.077421069781268,0.129479176242033,"C1b"
"1022","F7C1bP024:CABV7ANXX:4:503851",0.10844669071259,0.0274194434292337,0.649804124493755,0.00438079626236997,-0.0223880139291565,-0.0462109025009367,-0.0437335494331422,0.108828925221741,"C1b"
"1023","F7C1bP027:CABV7ANXX:4:503854",0.38728037944161,0.0300493029529807,0.33871199527293,0.00266560515357972,-0.0224355677570746,-0.0191710359781769,-0.0506137648184122,0.0920127162522006,"C1b"
"1024","F7C1bP028:CABV7ANXX:4:503855",0.619404943203814,0.0466565957729903,0.640595544245643,0.00754468143132858,-0.0257617804813835,-0.0235047261704801,-0.0441575156225258,0.111716141685353,"C1b"
"1025","F7C1bP031:CABV7ANXX:4:503858",0.773963861519768,-0.0166587664585268,-0.29090534628908,-0.00355181509282133,-0.0175593124895849,-0.0624901233801112,-0.0138399311683024,0.0394612889331803,"C1b"
"1026","F7C1bP035:CABV7ANXX:4:503862",1.32917624286988,0.0165178387546452,0.19200598093977,0.0242110281303922,0.00410358118425659,-0.00761310196240468,-0.0616147129255111,0.0511208304302593,"C1b"
"1027","F80P001:250589934",2.16438000068842,-0.0835121622703711,0.355909850591875,-0.00953039897055366,-0.0302506689404864,0.00352712435249783,0.00286564207954181,0.0215954072938696,"C1a"
"1028","F81C1bP001:CABJYANXX:3:505098",0.830635745945497,-0.00836958905597749,-1.26173382363641,-0.0049431226011382,0.0221889597802616,0.0308274336759397,0.039371950904574,-0.0650412952447436,"C1b"
"1029","F81C1bP003:CABJYANXX:3:505100",0.828508515772034,0.0276076213936625,-1.19916657112532,0.0182408286651946,0.0681186274517101,0.0392263411069453,0.0174036246082327,-0.1220813652497,"C1b"
"1030","F81C1bP004:CABJYANXX:3:505101",0.246056219834857,0.0255610112344751,-0.431944703327833,0.00663956050475464,0.0418175011535628,0.0392746635434811,0.0200833199923285,-0.160707135306514,"C1b"
"1031","F81C1bP005:CABJYANXX:3:505102",0.857657608843477,-0.0335028392275803,-1.27873145516079,-0.0105137258936883,0.0308629497540916,0.0153339621743629,0.0492208282715795,-0.0990545175747237,"C1b"
"1032","F81C1bP006:CABJYANXX:3:505103",-0.173734778485385,-9.81041646879911e-05,-0.515636201085333,0.0143601639709386,0.0633128903432076,0.0745025685295273,0.0162002068344656,-0.107683777192612,"C1b"
"1033","F81P002:250589950",-1.40039815889852,-0.0494546153158547,-0.60173562547837,0.0271959175162309,0.061240874042686,0.0671803441497704,-0.0149886046209871,-0.110762882314101,"C1a"
"1034","F82C1bP001:CABJYANXX:3:505104",-2.62965336878385,0.020969033814824,0.0554166922795913,-0.0143897617951698,-0.0194018738993586,0.00077979709884547,0.0182509616324154,-0.0411427600415403,"C1b"
"1035","F84C1bP001:CABJYANXX:3:505111",1.54004145576371,0.107617537686631,0.0624521824746724,0.0183951195298838,0.0848697690217715,0.0325129934749721,0.0117055068949225,-0.0687377046315037,"C1b"
"1036","F84C1bP002:CABJYANXX:3:505112",2.2262968047284,0.0731368157367398,0.167922486033374,0.0101535865553947,0.0851909488573125,0.0844859063893561,0.0540362453242183,-0.0480312096698891,"C1b"
"1037","F84P001:250589951",-0.18993874081774,0.0313247538885515,-0.663857209085645,-0.013447897852572,-0.0688907483884639,0.00483132242810787,-0.0106369369895274,0.0887025921456534,"C1a"
