"Dataset","Group","GID","CGMS1","CGMS2","MCMDS","DM","PLTHT","BRNHT1","HI","logFYLD","logTOPYLD","logRTNO"
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E01...NR19C3aF63P0003",0.17825818354816,0.0344887602163183,0.0331780144944097,-0.140821058240832,-3.70059945155915,-1.02488399913785,-0.00672388072398779,-0.024486846757351,-0.0182165233275766,0.0186544765128495
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E02...NR19C3aF72P0001",-0.0251813920648751,0.00663994279793159,0.00907387216263051,0.995350075047987,4.31582193536009,1.54694438791343,-0.0258808582015159,-0.0449033147128596,-0.0252921934787675,-0.0432987958186858
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E03...NR19C3aF84P0001",-0.0234543004789902,0.0590383925051414,0.0621185944200955,0.597614336058074,-5.73250201543857,-3.43672282489911,-0.0123162366925433,-0.030081907108546,0.0020703483213261,-0.0768516935593961
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E04...NR19C3aF85P0005",0.0785053798881037,0.0488225766562618,-0.0223205635955401,0.264774923391005,10.620831448676,10.4659722955562,-0.0108878351530966,-0.0246408718677018,0.004204397422293,0.0404080260592447
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E05...NR19C3aF88P0004",0.0701791587337411,-0.0606794645205254,-0.065466283786654,-0.602240757298948,-2.94746942258703,-3.24591115390462,0.000520990056397628,-0.0308249723042507,-0.0546721961174313,-0.0138564860172782
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E06...NR19C3aF99P0003",0.140527606911364,-0.0385264457014969,-0.10042032531347,0.301721146962529,4.91092280229487,0.65225672760214,-0.0316362485208252,-0.148067701474378,-0.039272681219794,-0.0667486204683041
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E07...NR19C3aF109P0001",0.0584265729973621,-0.00134954511973936,0.056267658663017,0.175342737364302,1.83835057656092,-10.2674325890125,-0.0314911432504024,-0.0571934486834019,-0.0428915312217212,0.00802576618520969
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E08...NR19C3aF111P0003",0.110507224844051,0.02445981591493,0.00530410820276784,-0.581967160663032,0.243553805930312,6.99384964102958,-0.0262564135372247,-0.0893849699330206,-0.0243289394949296,-0.087764595214729
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E09...NR19C3aF112P0002",-0.0580730466168032,0.020700244088783,-0.00969574700348964,0.231892507944341,5.31007287982632,7.88305215904547,-0.0119251990164384,-0.00117506334923868,0.020370343896907,-0.0388509317012781
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E10...NR19C3aF112P0011",-0.0401696254406463,0.0258277987575334,0.0462518490831639,0.459697532007794,-0.900936982763122,-4.83146122702448,-0.0141738790461648,-0.0863718179374802,-0.0570593676430158,-0.0538175518751737
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E11...NR19C3aF117P0001",0.00787743651503687,0.0752670964658014,-0.0678809918994606,0.151549318580672,2.52606010302942,1.27202690025188,-0.00922646546473062,-0.0676505330765647,-0.039672874479597,-0.04164122148077
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_E12...NR19C3aF121P0004",-0.0592439889047158,0.023243977281503,0.0556195453013522,-0.740510751830371,1.50592095212674,6.64381390175238,0.0259479944348146,-0.0852132256829609,-0.209566118902344,-0.015670583301302
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F01...NR19C3aF64P0001",0.0866162339907939,0.0111899864723844,0.00157029434682614,1.07951328568698,-0.673358955318781,0.897032567368095,-0.0120760135860048,-0.141665931781263,-0.135602640661674,-0.195674250916348
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F02...NR19C3aF72P0002",-0.0235558518749042,-0.0378575224667545,0.0161317870354902,0.392652607433303,11.642346874945,2.98843466449385,-0.0534753493528482,-0.134238214073067,0.0451038802002805,-0.0271261513529097
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F03...NR19C3aF84P0002",0.0740625741092618,0.0581156619927354,0.0858883118145683,1.01573320776907,5.88011897895978,6.72854305293522,0.00765364977523398,0.0114417778558934,-0.0308834400893712,-0.0232034444085508
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F04...NR19C3aF85P0006",0.0816353109761599,0.0240778789530994,-0.0512297096402091,0.466481422299742,4.72404038206229,7.63533857394142,-0.0200830125580349,-0.0907094930550712,-0.0449137569384557,-0.104766927942799
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F05...NR19C3aF95P0001",-0.0804278224403707,0.0414159817713123,0.0416233664209901,-0.218811625816777,-2.11250601060935,4.59128334874924,0.0450872848125175,-0.0157854160443188,-0.167354265344938,0.0937165405622625
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F06...NR19C3aF101P0001",0.00742100540038749,0.0414737642470908,-0.0131180158030435,1.09890891706974,-3.35842066422263,7.41178295628547,0.0439042547586155,0.0284146496662511,-0.122263656233925,-0.0341276037143033
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F07...NR19C3aF110P0001",0.0239749939564597,-0.0173171517686847,0.0521634633714246,0.513514448913697,-0.250842177731316,4.72646588645183,0.000435601460878237,-0.0238777389635588,-0.0285130285285917,-0.0431989768930974
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F08...NR19C3aF111P0004",-0.00026389193500846,0.0111396562933371,-0.0201113432629579,0.443313188138696,-2.57989508160496,5.91605689602615,-0.00946013552039106,-0.19175469640326,-0.150532546946384,-0.176935281540503
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F09...NR19C3aF112P0003",-0.0353738256478956,-0.0113526471504935,0.0046906219173032,0.679704207661017,-5.10932886159625,5.11039731068073,0.0118708420964623,-0.0187600901692718,-0.042200111568552,-0.0265153152697863
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F10...NR19C3aF114P0001",-0.0446157521789467,0.019262365299668,0.118316783712998,0.234377507947095,-0.502046026425548,-3.08517168220652,0.0213059691481774,0.0111632727978131,-0.0433911544978923,0.0330832258325016
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F11...NR19C3aF119P0001",-0.0748276784494613,-0.0525390869148032,0.117552683506411,0.204561378664288,2.08470731070912,-3.12329127810595,-0.015004194377041,-0.0637120617065523,0.000321151703416793,-0.0626343943168279
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_F12...NR19C3aF121P0005",-0.210696015150007,0.0103216259070595,0.108972178304494,-1.19124876923815,5.34362739657814,10.6526454310654,0.0220823052532395,-0.0915214369643467,-0.152581113881134,-0.0421525989928924
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G01...NR19C3aF66P0001",-0.0271079434339671,0.0607452743194349,0.0690148679457722,-0.580545077297464,3.68194448367679,0.868854280924565,-0.00716656019477608,-0.0082420919387195,-0.0306600942864883,-0.00568322577324801
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G02...NR19C3aF73P0001",-0.0100183311740165,-0.00420635266021317,-0.043608035914343,-0.816959915711479,-6.28433496119117,-5.27656340534024,-0.0028342927779865,-0.238173231742527,-0.263537883937884,-0.177484767146237
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G03...NR19C3aF84P0003",0.0298865443278522,0.0239675543489068,0.0885768873829509,0.462752210047227,-2.23706904029797,-5.16911219867353,0.000774002248058078,-0.0209194228146908,-0.0602050089351553,-0.0454131731773027
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G04...NR19C3aF85P0007",-0.118209607758557,-0.0287365263676868,-0.0222588143379197,0.256897647773624,4.60265764976683,2.7530631942842,-0.0559277554837256,-0.131676338647596,0.0484624656513122,-0.101939633585014
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G05...NR19C3aF95P0003",0.0528334096506035,-0.00537829718517402,0.0358388381373987,0.538739526873107,-5.46649803708435,3.84094804531521,0.0452132157809278,-0.0371133476619906,-0.185715167581454,0.0401348613863254
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G06...NR19C3aF102P0001",-0.035102497466966,0.040132358402184,-0.0367353497165212,-0.299192042442475,-9.21829549820041,0.963145285885238,0.0368376614600643,-0.104518996074439,-0.245139032267887,-0.084950528469866
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G07...NR19C3aF110P0002",-0.0280169556733272,-0.0448261379843414,0.0766153673108635,0.276902395537116,0.551610134783481,-1.3953548473405,0.00543257009155007,-0.0136270012503424,-0.000932688225089811,-0.0872051503666141
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G08...NR19C3aF111P0005",0.143348699588656,-0.00184904553271744,0.0209374554603497,0.383198888907683,-2.4128566838097,-2.02800247222763,-0.0250598793383879,-0.210701166546523,-0.145628647666067,-0.165760755130673
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G09...NR19C3aF112P0004",0.000937835728581964,0.0558375540697279,0.0426588912784334,-0.76334888752352,5.28319485179227,1.67171122206471,-0.0295640868286859,-0.154581983791873,-0.0803529423900097,-0.088625334620484
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G10...NR19C3aF114P0002",0.0546159946334599,0.0589713461046024,0.117683248003704,0.254103284283488,2.35006742775486,-3.99257481265404,0.0138912273369812,-0.0527915791396407,-0.116601742063222,-0.0524611783681232
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_G11...NR19C3aF120P0001",-0.100666786151679,-0.0122522283792899,0.135853916698352,0.334175505952616,10.2517957725302,3.90747341398525,-0.0177777701592487,-0.0861150600281516,-0.0666273677589238,-0.0843853927988505
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H01...NR19C3aF68P0001",0.14109361017766,-0.0160255879358393,0.0818637123456463,0.743545987279233,2.42135156730358,3.82331409024034,0.000164653561560509,-0.139727957743354,-0.12145468178765,-0.127849069489912
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H02...NR19C3aF74P0001",0.0721802609405644,0.0248822602325384,0.0453373049831027,0.173056480388719,4.16925495769471,-1.70190124339308,-0.0116733275148586,0.0394510898575465,0.0239353927205423,0.0872217247419905
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H03...NR19C3aF84P0004",-0.0401826522449502,0.0544898897554343,0.00396564909803991,0.293915386894287,1.23555316065204,0.262222327399517,0.00569601321674669,-0.0608285308246578,-0.0846489555470478,-0.0614160385979929
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H04...NR19C3aF85P0008",0.0802628068717553,0.0380727322166986,-0.121594840390797,0.850833778300394,0.851051766526164,5.51549379988237,-0.00414389288265529,-0.0811473905487894,-0.0837660603638536,-0.0902277306543416
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H05...NR19C3aF96P0001",0.108422647660709,0.0658042988728066,0.00526145889416738,-0.218744197709375,-2.89722902382498,-2.4298013401092,0.00160824082560944,-0.064015516822981,-0.101859342482337,-0.053052062138307
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H06...NR19C3aF103P0001",-0.0510006941875219,-0.0421632847073475,0.0288640856894361,0.859670874796513,-0.939475510880214,-5.56505393637631,-0.0258717482458941,-0.00974543348863419,0.0839484986396706,-0.000647772630774827
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H07...NR19C3aF110P0003",0.109808067117976,-0.0105773204461281,0.0835039476550868,0.558738371127885,-2.44819315494299,0.724465257522772,-0.0145374352005136,-0.0325457472523762,0.028099741087656,-0.0648584550200944
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H08...NR19C3aF111P0006",0.142200527147064,-0.00811751901943785,-0.0472326226996707,0.596485529702797,0.591272195858754,1.18274479641341,-0.019038082641824,-0.153428282437697,-0.0564344422177142,-0.143745463556068
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H09...NR19C3aF112P0005",-0.10818646434129,-0.0226579466431072,-0.0496486237830421,0.302284566714075,0.716801526921607,1.11022328508558,-0.024198799000963,-0.030234102251185,0.0137244846411817,-0.00850774364935138
"NRCRIalone","C3a","NR.NG.C3.Cass.0002_H10...NR19C3aF115P0001",-0.0922691137620982,-0.0216654813834431,0.0171362079516252,-0.00858365013206178,-1.71280949720029,4.71408372005899,0.0413635696789557,-0.0395948166265034,-0.175861050369349,-0.0385227868464552
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A01...NR19C3aF122P0001",0.209700109889983,0.0624430644784377,0.163352073218158,0.277550740433671,-3.69157139846456,-9.05625463679128,0.0123301766821519,0.00350883188250894,-0.0420634711261013,0.00971602267651049
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A02...NR19C3aF128P0001",0.158384502896599,-0.0210699312244876,0.0203184930022275,1.38562031197766,-5.15493898156939,-8.12434054010092,0.00945565407963772,-0.0871434448328061,-0.116678253881272,-0.137980585918111
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A03...NR19C3aF131P0007",-0.00566809845019783,-0.000685339262571049,0.167894494171125,-0.0628945560301933,1.72687460399797,-3.41693193593783,-0.0362820553240096,-0.158143292863864,-0.0799620062550999,-0.0677598114178288
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A04...NR19C3aF132P0004",0.0574350182141299,0.00392609639311083,0.0180480329432878,-0.705951871623565,-4.48665804088681,-8.88289263345107,0.0306063939328929,-0.060931838957049,-0.122141086760502,0.0194725553125065
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A05...NR19C3aF134P0001",0.097508077028041,0.0450405714163029,0.159891680425124,-0.337691081616655,-5.69857246537448,-3.54709805820468,0.0302713130075518,-0.132759399070357,-0.220115347026753,-0.0720850175889266
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A06...NR19C3aF137P0005",0.0477292007812961,0.0159112137294593,0.0516976895792575,-0.174141673934932,6.0827431302877,7.77240229483799,0.00236207009757727,0.0177456233628559,0.0231791496380854,0.0104579351835303
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A07...NR19C3aF138P0004",0.0853305272382787,-0.00324466165816132,0.0966886679581019,-0.0284496373206051,-3.70699833990355,-1.81298010231636,0.0199960636910832,0.0129072624001004,-0.0599586727163867,0.0641089961253276
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A08...NR19C3aF142P0001",0.0596598775685057,0.0147162640888974,0.212944340646796,0.0826481323658613,1.48849859858665,-6.23839070471552,0.0153768301476364,-0.00111869179963345,-0.0121408086494382,-0.0387592284105214
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A09...NR19C3aF147P0002",-0.0102840747576202,0.000507712123262813,-0.0109711214935156,0.0764319991637539,11.319221004104,7.10727890995253,-0.0143407005638708,-0.0755840848009757,-0.036161528014146,0.0041328442017089
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A11...NR19C3aF156P0001",-0.0663750873784712,0.0336511122148067,0.143057245257157,0.430863751060012,1.98391907354667,-2.4820966377187,0.0271057837383192,0.0206174044018954,-0.0706114735113128,0.0671572730191227
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_A12...NR19C3aF167P0001",0.125719644206198,-0.0621036231956405,0.00840359797104701,1.14008573201635,-6.76567611783302,-7.83847707898906,0.0422155821774859,0.0387891624701149,-0.128117051302876,0.0110700318287054
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B01...NR19C3aF123P0001",0.0395632421166248,0.0258062859715224,-0.00161041913915024,0.362911875152838,-2.63451432284373,-1.92534467044264,0.0378460376658461,0.0916357874284213,-0.0657256922948315,0.0638929803215744
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B02...NR19C3aF129P0001",-0.256822276384522,-0.0246545825204914,-0.0193973741414336,0.929520902665405,1.14034747892915,-0.100982257057743,-0.024724773580435,-0.100850150919698,-0.069214354062612,-0.0642576623871129
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B03...NR19C3aF131P0008",0.00895908780707116,0.0185042421245823,0.184850162275032,-0.633386031126048,1.79657018036085,-2.81474102070611,-0.00182017476891271,-0.0484430659378117,-0.0513092398936847,0.00103000396914591
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B04...NR19C3aF133P0001",0.000661246338777732,-0.00832775980581917,-0.0120620663799244,0.623870950175867,2.29806222985868,-2.06762835716122,-0.0523579097354666,-0.106895250483952,0.00288526609404192,-0.041248990718107
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B05...NR19C3aF134P0003",-0.229066790941072,-0.0283082190376201,0.0752501623392765,-0.273404991500459,-4.71167889540082,-5.98388404883986,0.0530125951430049,-0.0125666682385873,-0.171415100676007,0.0295921008909397
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B06...NR19C3aF137P0006",0.0680350830780121,0.0387514938828987,0.0250133733714437,0.0172070630251397,5.49994002669011,3.40289703490694,0.0038541099181,-0.0630230058868956,-0.103739081217882,5.33308513127273e-05
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B07...NR19C3aF138P0005",-0.0828273217285479,0.0240603691166315,0.126810582597438,-0.31121487015962,-7.76317213914939,-5.86503838692918,0.0446683515149236,-0.0593437996825865,-0.171061686510915,0.00686824428399102
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B08...NR19C3aF142P0002",-0.0145439479532013,0.014985133313748,0.182280658916284,0.24988937186883,-1.28412464528537,-0.808664070288701,0.0294174922856359,0.046332630531447,-0.0437688895566863,0.0809294605381121
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B09...NR19C3aF147P0003",0.101685491793024,0.0379057226883965,0.0619244509498709,-0.726727932938124,6.99742330934261,-0.0348391767628971,-0.036962276769338,-0.235081320843756,-0.130872086003518,-0.102506029036218
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B10...NR19C3aF151P0003",0.0514981962145288,-0.022711378159183,0.00100056796869238,-0.471555308159261,2.54791106926636,4.90662242264307,-0.0129187187173009,-0.156907731487336,-0.132925877837961,-0.00853843155503052
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B11...NR19C3aF157P0001",-0.026302087390793,0.0610119240685447,0.0555080230559342,-2.14842578381104,-8.80675410133709,1.21991795469448,0.0353767276452547,-0.210490774029256,-0.334430524477732,-0.127003384652269
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_B12...NR19C3aF169P0002",0.0764196636063197,-0.0279477315699085,-0.108361710897795,-0.518806671068323,-19.1315768105824,-5.30977972825273,0.0399322069070822,-0.213541096915781,-0.350453255722698,-0.10418301709813
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C01...NR19C3aF125P0001",0.176618349328543,0.0182310906324393,0.0238009479806514,0.820729194509239,-2.45629707640252,-5.07554550146212,-0.00382883442351433,-0.0686355675107376,-0.0784642927620001,-0.111281007341118
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C02...NR19C3aF131P0001",-0.0602009894570451,0.0260160339963194,0.11641123749787,0.313623181202268,-1.87610464959985,2.5955377481572,-0.00105172519632327,-0.0813007157541963,-0.126096653954068,-0.0464667508955578
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C03...NR19C3aF131P0009",0.109082981378415,0.0431273133251645,0.121093422168268,0.323618263084845,-4.02349230414124,-0.67292000299411,-0.0168543472302682,-0.0971459301975455,-0.101662943730303,-0.0595981558565609
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C04...NR19C3aF133P0002",0.0253090685333214,0.0138407023978914,-0.0103275650327778,0.0321515823713678,9.22319370740771,3.64986108993342,-0.0518691456177235,-0.11138296435752,-0.0261569009672818,-0.0681387146555479
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C05...NR19C3aF134P0004",-0.0179223200027123,0.0111640225889912,0.119360689933774,-0.980758978333454,-8.08824326225278,-2.53163751125013,0.0456843378300276,-0.0940811273048661,-0.202074538295254,-0.00177163983853534
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C06...NR19C3aF137P0007",0.16525222753762,-0.00672347922771347,0.02622928532764,0.45510185812115,-2.81667381297675,-4.88055009569565,0.0168981437715327,-0.00966399822758381,-0.108286033057267,0.0760112748068255
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C07...NR19C3aF138P0006",-0.101954236490466,0.00884966029378284,0.117578835059593,-0.377497601074922,-7.74885060770419,-9.43005978875149,0.0695324839695837,-0.0555211676895555,-0.245632919303524,-0.0223597376139655
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C08...NR19C3aF145P0001",-0.0239391561565846,0.0539485557902722,0.163698739093782,-0.651164581712449,4.89424258143572,1.58958086159824,-0.0157237565331965,-0.00126188873670611,0.00263915952066032,0.0184793843303148
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C09...NR19C3aF147P0004",-0.0128603027874333,0.0453323628385432,0.0300793459576695,-0.0801418454180986,5.44776695345585,4.97604836115213,-0.0247144842409048,-0.178088400149805,-0.0776020458044484,-0.0983316311603225
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C10...NR19C3aF151P0004",0.0810100403896999,0.00381018108902547,0.049737379758742,-1.2913538336411,-7.22033481501938,-3.95199762540759,0.0635109717169877,-0.0937104420131277,-0.22850049867861,-0.0657717235902164
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C11...NR19C3aF161P0001",-0.0101808220630636,-0.0320195184930113,-0.0722679491683039,0.725212630481771,-5.33891234485002,-0.74935409921779,-0.0172537686767979,-0.0101811410132829,0.000856649396668262,0.0721685506069719
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_C12...NR19C3aF170P0001",0.143251123831994,0.0604528622941987,0.0738636368973412,0.775431205059985,-2.63859861277113,5.23032916379466,-0.013182779580483,-0.146377691656463,-0.0990952491411804,-0.141751737219852
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D01...NR19C3aF125P0002",0.140914971064412,0.0130183787459773,-0.0128740904899036,1.09139702916134,-3.35504793682448,-2.75364706618404,-0.022653603477039,-0.0646125914416596,-0.024225032025068,-0.129083637440189
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D02...NR19C3aF131P0002",0.022911943707418,-0.0342341277044061,0.0783575275687547,0.633684551045466,-6.58484747490415,3.47942530502506,0.028959625539829,-0.0651186547497319,-0.189319956330591,-0.0146340206233453
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D03...NR19C3aF131P0010",0.191409331077552,0.0221403677258737,0.138486148501289,0.569948903944744,-9.40899829632669,-2.42794224895157,0.0191897925837975,-0.0953627059173687,-0.207394804461448,-0.030037959672122
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D04...NR19C3aF133P0003",0.190291366225458,0.0429901343970015,0.00547098761846165,0.623852226603106,3.36734363654654,-2.00935898854411,-0.0555703850257913,-0.214086517651824,-0.10904625895305,-0.0952552581660905
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D05...NR19C3aF136P0001",0.0176328185076567,0.0236362497498396,-0.0364008161758159,-1.11494284356478,-2.47481289462871,3.12533441101567,0.0546751003152078,-0.0850687424188877,-0.275656034728715,0.0176242368981869
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D06...NR19C3aF137P0008",0.192528772879654,0.0075447392317108,0.0441248009226547,0.574374800951062,0.373909836155436,-3.97146229179855,0.00252069452736198,-0.00623198974135008,-0.0615428710380072,0.0415051979396615
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D07...NR19C3aF138P0008",-0.0993659605479323,-0.0278704721247508,0.154804823531944,-0.390787913835482,-9.57465108026582,-0.85464206613252,0.0773443354980514,0.0275190022030497,-0.187685277901398,0.00906357822594569
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D08...NR19C3aF145P0002",-0.106463332761286,-0.000336042393870587,0.187309066674938,-1.04578074900726,5.29794018212721,3.13293638386969,0.0200729420239332,-0.0821338306352696,-0.132637372674135,-0.0764200265342448
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D09...NR19C3aF147P0005",-0.0300731390140162,-0.00340084415185557,0.0571814498911676,-0.45669084899402,5.1897525195749,-3.28428376245449,0.00861634564593024,-0.064901993149343,-0.0768865297785106,-0.0181241814657194
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D10...NR19C3aF151P0005",-0.0146068877326655,0.00621047625479783,-0.0505902312857061,-0.0256198196090073,0.120891577069995,-6.35931578014912,-0.024078337453937,-0.0297066786750793,0.0291540607880066,0.0992751370655928
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D11...NR19C3aF161P0002",0.0693763347395204,-0.0255292965031524,-0.0502113038697957,0.455811730055769,0.971790077451434,-2.13007665614986,-0.0176378619192967,-0.0507856202665023,-0.0619971140000105,0.0363301932350528
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_D12...NR19C3aF171P0001",0.0278566466588639,0.00853050775357268,-0.0423529990155598,-0.179092634352402,-1.77792403981272,-4.65199511939867,0.0204812953647277,-0.0898570929128491,-0.187515898239806,0.0278007024981999
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E01...NR19C3aF125P0003",0.0461522294672427,0.000808057062262144,0.0110058416648164,1.01228521052851,-4.14572716056023,0.124371444050222,0.00133338336982673,-0.0182497227158467,-0.0618318487638577,-0.0828633934211058
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E02...NR19C3aF131P0003",0.218790817808187,0.0706663235403983,0.0819387637780738,0.145005825013704,-6.08305800324686,-0.731544244874164,0.00660415191720605,-0.118105832931149,-0.125408243431521,-0.0552449061307726
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E03...NR19C3aF131P0011",-0.0534004551566391,-0.0398564769614841,0.117888061737091,0.469675465106226,-4.465402781516,-2.53159473584555,0.0168662948309524,-0.0967992544579473,-0.151671016055775,-0.0670628958768309
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E04...NR19C3aF133P0004",-0.049855033180422,-0.00896684046919719,-0.0175991460465202,0.545563227714413,3.83683714711249,4.6171176495623,-0.000560442239240922,-0.0844413667171448,-0.143198716300914,0.0229031989258308
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E05...NR19C3aF137P0001",0.151229641841528,0.0347769086646662,0.0399310271999371,0.0560179361547841,0.638879993584476,4.63992724005649,0.00106461888612317,0.00705862622828016,-0.0422168579592266,0.0585863196805996
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E06...NR19C3aF137P0009",0.149360016607679,-0.0479235263486815,0.0426828520262565,0.0738970473303397,-4.35937626921518,-2.22188818308285,0.0315986182940301,-0.0349389827025201,-0.130560249698606,0.0188698939458497
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E07...NR19C3aF139P0001",0.0232808999955269,0.0097571155725243,0.00362857075187985,-0.4132975720145,-4.81042009552416,-4.17106223282028,-0.00798403138886494,-0.239828006963547,-0.193565549208142,-0.169989895040871
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E08...NR19C3aF145P0003",0.0362478846811221,0.0739186690577471,0.144911296556133,-0.892593210410211,-1.14541929148792,2.23310173946939,0.018133210251852,-0.09086137916471,-0.143447608557901,-0.0325193716801718
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E09...NR19C3aF148P0001",0.115406780292136,0.0548223641835971,-0.00674357504471317,0.984711475510618,-1.24965138277698,-9.66507838958672,-0.0182125191908948,-0.0320106303839046,0.0167402389331715,-0.0967849926707328
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E10...NR19C3aF152P0001",0.183415895683859,0.0453461860931777,-0.0136878769813167,-0.339027270438804,-1.73054976665724,-0.85103647432242,-0.0300062927873938,-0.144882889042965,-0.0795693768312628,-0.145187272929969
"NRCRIalone","C3a","NR.NG.C3.Cass.0003_E11...NR19C3aF164P0001",0.0263569212506988,-0.000492398932105035,-0.0269337353274305,-0.542236205054696,-4.60079531795669,4.90835804114033,0.0241304566564575,-0.142390378098063,-0.227211182683834,-0.121120172593251
